household_id,geo_unit,original_pattern,actual_composition,household_size,num_kids,num_young_adults,num_adults,num_old_adults,residents
775,E00174805,>=2 >=0 1 0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 0",3,2,0,1,0,"Person_1137(age=11,sex=male); Person_1191(age=12,sex=female); Person_5739(age=41,sex=male)"
776,E00174805,>=2 >=0 1 0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 0",3,2,0,1,0,"Person_139(age=1,sex=male); Person_920(age=10,sex=male); Person_4240(age=31,sex=female)"
777,E00174805,>=2 >=0 1 0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 0",3,2,0,1,0,"Person_220(age=2,sex=female); Person_410(age=4,sex=male); Person_3703(age=28,sex=female)"
778,E00174805,>=2 >=0 1 0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 0",3,2,0,1,0,"Person_59(age=0,sex=male); Person_1138(age=11,sex=male); Person_5931(age=44,sex=male)"
779,E00174805,>=2 >=0 1 0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 0",3,2,0,1,0,"Person_450(age=5,sex=female); Person_1028(age=11,sex=female); Person_5031(age=36,sex=female)"
780,E00174805,>=2 >=0 1 0,"Kids: 4, Young Adults: 0, Adults: 1, Old Adults: 0",5,4,0,1,0,"Person_566(age=6,sex=female); Person_568(age=6,sex=female); Person_5412(age=39,sex=male); Person_1631(age=17,sex=male); Person_1308(age=14,sex=female)"
781,E00174843,1 >=0 1 0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 0",2,1,0,1,0,"Person_222(age=2,sex=female); Person_4713(age=34,sex=female)"
782,E00013391,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_144(age=2,sex=female); Person_4835(age=35,sex=male); Person_8398(age=81,sex=female); Person_3266(age=26,sex=male)"
783,E00013391,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 1",7,4,0,2,1,"Person_145(age=2,sex=female); Person_320(age=4,sex=female); Person_4254(age=31,sex=male); Person_8258(age=76,sex=female); Person_921(age=11,sex=female); Person_1142(age=12,sex=female); Person_5036(age=36,sex=male)"
784,E00013391,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 1",4,2,0,1,1,"Person_1033(age=11,sex=male); Person_475(age=6,sex=female); Person_4890(age=36,sex=female); Person_8044(age=71,sex=female)"
785,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_1310(age=14,sex=male); Person_6386(age=50,sex=female); Person_7831(age=66,sex=male); Person_5378(age=39,sex=male)"
786,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_1282(age=14,sex=female); Person_5517(age=41,sex=female); Person_8588(age=92,sex=male); Person_8168(age=72,sex=female); Person_6845(age=54,sex=female)"
787,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_889(age=10,sex=male); Person_3712(age=28,sex=male); Person_7850(age=67,sex=female); Person_7913(age=67,sex=male); Person_3075(age=26,sex=female)"
788,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_452(age=5,sex=male); Person_3543(age=27,sex=male); Person_7751(age=65,sex=female); Person_7752(age=65,sex=female); Person_6690(age=52,sex=female)"
789,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_1265(age=13,sex=male); Person_5463(age=40,sex=male); Person_7915(age=67,sex=male); Person_8047(age=71,sex=female)"
790,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_1591(age=17,sex=male); Person_7176(age=57,sex=female); Person_8393(age=80,sex=male); Person_4416(age=32,sex=female)"
791,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_324(age=4,sex=female); Person_5639(age=41,sex=male); Person_8048(age=71,sex=female); Person_8502(age=86,sex=female)"
792,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_374(age=4,sex=male); Person_4418(age=32,sex=female); Person_7753(age=65,sex=female); Person_7815(age=66,sex=female); Person_3072(age=26,sex=female)"
793,E00013392,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_323(age=4,sex=female); Person_5864(age=43,sex=male); Person_8114(age=71,sex=male); Person_8359(age=77,sex=female); Person_3860(age=29,sex=male)"
794,E00013392,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 2",6,2,0,2,2,"Person_1342(age=15,sex=female); Person_478(age=6,sex=female); Person_7393(age=60,sex=male); Person_8539(age=86,sex=male); Person_8540(age=86,sex=male); Person_6589(age=51,sex=male)"
795,E00013392,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 2",5,2,0,1,2,"Person_759(age=9,sex=female); Person_1267(age=13,sex=male); Person_6966(age=56,sex=female); Person_8217(age=74,sex=female); Person_8568(age=92,sex=female)"
796,E00013392,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 1",4,2,0,1,1,"Person_1144(age=12,sex=female); Person_569(age=6,sex=male); Person_6205(age=47,sex=female); Person_8167(age=72,sex=female)"
797,E00013392,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 1",7,4,0,2,1,"Person_1407(age=15,sex=male); Person_931(age=11,sex=female); Person_4896(age=36,sex=female); Person_7974(age=68,sex=female); Person_372(age=4,sex=male); Person_266(age=3,sex=male); Person_5935(age=45,sex=female)"
798,E00013392,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 2",6,2,0,2,2,"Person_671(age=8,sex=female); Person_928(age=11,sex=female); Person_6000(age=46,sex=female); Person_8402(age=81,sex=female); Person_8024(age=70,sex=female); Person_5637(age=41,sex=male)"
799,E00013393,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_151(age=2,sex=female); Person_3277(age=26,sex=male); Person_8051(age=71,sex=female); Person_4095(age=31,sex=female)"
800,E00013393,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 1",5,2,0,2,1,"Person_73(age=1,sex=male); Person_1343(age=15,sex=female); Person_4839(age=35,sex=male); Person_7917(age=67,sex=male); Person_5795(age=42,sex=male)"
801,E00013393,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 2",6,2,0,2,2,"Person_892(age=10,sex=male); Person_599(age=7,sex=male); Person_6010(age=46,sex=female); Person_7851(age=67,sex=female); Person_8189(age=72,sex=male); Person_5841(age=43,sex=female)"
802,E00013393,>=2 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 2",4,0,0,2,2,"Person_7734(age=64,sex=male); Person_8503(age=86,sex=female); Person_7853(age=67,sex=female); Person_5865(age=43,sex=male)"
803,E00013395,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_33(age=0,sex=male); Person_3090(age=26,sex=female); Person_7919(age=67,sex=male); Person_8118(age=71,sex=male)"
804,E00013395,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 1",7,4,0,2,1,"Person_77(age=1,sex=male); Person_720(age=8,sex=male); Person_5798(age=42,sex=male); Person_8052(age=71,sex=female); Person_269(age=3,sex=male); Person_3(age=0,sex=female); Person_5340(age=39,sex=female)"
805,E00013411,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_375(age=4,sex=male); Person_3780(age=29,sex=female); Person_7925(age=67,sex=male); Person_7856(age=67,sex=female)"
806,E00013411,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_34(age=0,sex=male); Person_4018(age=30,sex=male); Person_8449(age=81,sex=male); Person_8054(age=71,sex=female); Person_3287(age=26,sex=male)"
807,E00013411,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_1052(age=11,sex=male); Person_6984(age=56,sex=female); Person_8543(age=86,sex=male); Person_5055(age=36,sex=male)"
808,E00013414,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_603(age=7,sex=male); Person_6486(age=51,sex=female); Person_8123(age=71,sex=male); Person_8509(age=86,sex=female)"
809,E00013414,>=2 >=0 >=0 >=0,"Kids: 3, Young Adults: 0, Adults: 2, Old Adults: 2",7,3,0,2,2,"Person_1350(age=15,sex=female); Person_83(age=1,sex=male); Person_5655(age=41,sex=male); Person_7785(age=65,sex=male); Person_799(age=9,sex=male); Person_8172(age=72,sex=female); Person_4779(age=35,sex=female)"
810,E00013414,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 1",7,4,0,2,1,"Person_223(age=2,sex=male); Person_1452(age=16,sex=female); Person_5894(age=44,sex=female); Person_8059(age=71,sex=female); Person_275(age=3,sex=male); Person_35(age=0,sex=male); Person_4665(age=34,sex=female)"
811,E00013414,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 2",5,2,0,1,2,"Person_380(age=4,sex=male); Person_456(age=5,sex=male); Person_5289(age=38,sex=female); Person_7987(age=69,sex=female); Person_8192(age=72,sex=male)"
812,E00013415,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_416(age=5,sex=female); Person_3646(age=28,sex=female); Person_7982(age=68,sex=male); Person_5243(age=37,sex=male)"
813,E00013415,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_1359(age=15,sex=female); Person_5533(age=41,sex=female); Person_7755(age=65,sex=female); Person_7931(age=67,sex=male); Person_6493(age=51,sex=female)"
814,E00013415,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 1",5,2,0,2,1,"Person_488(age=6,sex=female); Person_1539(age=17,sex=female); Person_6216(age=47,sex=female); Person_7860(age=67,sex=female); Person_4026(age=30,sex=male)"
815,E00013415,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 1",4,2,0,1,1,"Person_1285(age=14,sex=female); Person_161(age=2,sex=female); Person_6266(age=47,sex=male); Person_8410(age=81,sex=female)"
816,E00013415,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 1, Old Adults: 2",7,4,0,1,2,"Person_1154(age=12,sex=female); Person_1205(age=12,sex=male); Person_4784(age=35,sex=female); Person_7930(age=67,sex=male); Person_415(age=5,sex=female); Person_767(age=9,sex=female); Person_8060(age=71,sex=female)"
817,E00013415,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 1",5,2,0,2,1,"Person_1064(age=11,sex=male); Person_1354(age=15,sex=female); Person_5536(age=41,sex=female); Person_8361(age=77,sex=female); Person_6608(age=51,sex=male)"
818,E00013415,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 2",8,4,0,2,2,"Person_684(age=8,sex=female); Person_1355(age=15,sex=female); Person_6129(age=46,sex=male); Person_7861(age=67,sex=female); Person_159(age=2,sex=female); Person_1206(age=12,sex=male); Person_8173(age=72,sex=female); Person_5291(age=38,sex=female)"
819,E00013415,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 1",5,2,0,2,1,"Person_1065(age=11,sex=male); Person_1501(age=16,sex=male); Person_5756(age=42,sex=female); Person_8061(age=71,sex=female); Person_6994(age=56,sex=female)"
820,E00013416,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_688(age=8,sex=female); Person_4122(age=31,sex=female); Person_8271(age=76,sex=female); Person_4928(age=36,sex=female)"
821,E00013416,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_860(age=10,sex=female); Person_6134(age=46,sex=male); Person_8412(age=81,sex=female); Person_8009(age=69,sex=male); Person_6792(age=53,sex=female)"
822,E00013416,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 1",3,1,0,1,1,"Person_6(age=0,sex=female); Person_3649(age=28,sex=female); Person_8062(age=71,sex=female)"
823,E00013416,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_1157(age=12,sex=female); Person_6496(age=51,sex=female); Person_8544(age=86,sex=male); Person_5664(age=41,sex=male)"
824,E00013416,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 1",5,2,0,2,1,"Person_956(age=11,sex=female); Person_608(age=7,sex=male); Person_4580(age=33,sex=female); Person_7819(age=66,sex=female); Person_5538(age=41,sex=female)"
825,E00013416,>=2 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 2, Old Adults: 2",4,0,0,2,2,"Person_5844(age=43,sex=female); Person_7820(age=66,sex=female); Person_7864(age=67,sex=female); Person_5347(age=39,sex=female)"
826,E00013417,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_689(age=8,sex=female); Person_6031(age=46,sex=female); Person_8126(age=71,sex=male); Person_8379(age=77,sex=male); Person_4030(age=30,sex=male)"
827,E00013417,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 2",6,2,0,2,2,"Person_420(age=5,sex=female); Person_731(age=8,sex=male); Person_6138(age=46,sex=male); Person_8328(age=76,sex=male); Person_8245(age=75,sex=female); Person_6029(age=46,sex=female)"
828,E00013418,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 1",3,1,0,1,1,"Person_965(age=11,sex=female); Person_5479(age=40,sex=male); Person_7869(age=67,sex=female)"
829,E00013418,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 2",8,4,0,2,2,"Person_237(age=3,sex=female); Person_617(age=7,sex=male); Person_6035(age=46,sex=female); Person_8275(age=76,sex=female); Person_286(age=3,sex=male); Person_814(age=9,sex=male); Person_8329(age=76,sex=male); Person_5350(age=39,sex=female)"
830,E00013418,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 1",5,2,0,2,1,"Person_580(age=7,sex=female); Person_1290(age=14,sex=female); Person_6039(age=46,sex=female); Person_8010(age=69,sex=male); Person_6619(age=51,sex=male)"
831,E00013464,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_504(age=6,sex=female); Person_6622(age=51,sex=male); Person_7873(age=67,sex=female); Person_8331(age=76,sex=male); Person_6823(age=53,sex=male)"
832,E00013464,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_1162(age=12,sex=female); Person_7011(age=56,sex=female); Person_8516(age=86,sex=female); Person_8576(age=92,sex=female); Person_5874(age=43,sex=male)"
833,E00013464,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_866(age=10,sex=female); Person_5351(age=39,sex=female); Person_7942(age=67,sex=male); Person_5554(age=41,sex=female)"
834,E00013464,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_773(age=9,sex=female); Person_3798(age=29,sex=female); Person_7989(age=69,sex=female); Person_8279(age=76,sex=female); Person_6225(age=47,sex=female)"
835,E00013464,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_505(age=6,sex=female); Person_4143(age=31,sex=female); Person_7822(age=66,sex=female); Person_3659(age=28,sex=female)"
836,E00013464,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 1",5,2,0,2,1,"Person_620(age=7,sex=male); Person_1163(age=12,sex=female); Person_6709(age=52,sex=female); Person_8068(age=71,sex=female); Person_5811(age=42,sex=male)"
837,E00013470,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 1",3,1,0,1,1,"Person_508(age=6,sex=female); Person_6147(age=46,sex=male); Person_8175(age=72,sex=female)"
838,E00013470,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_511(age=6,sex=female); Person_3474(age=27,sex=female); Person_8282(age=76,sex=female); Person_8232(age=74,sex=male)"
839,E00013470,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_1215(age=12,sex=male); Person_6048(age=46,sex=female); Person_8598(age=96,sex=female); Person_8012(age=69,sex=male); Person_6628(age=51,sex=male)"
840,E00013470,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_1375(age=15,sex=female); Person_7740(age=64,sex=male); Person_8577(age=92,sex=female); Person_6630(age=51,sex=male)"
841,E00013470,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_973(age=11,sex=female); Person_4146(age=31,sex=female); Person_7879(age=67,sex=female); Person_7878(age=67,sex=female)"
842,E00013470,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 2",5,2,0,1,2,"Person_868(age=10,sex=female); Person_10(age=0,sex=female); Person_6446(age=50,sex=male); Person_7992(age=69,sex=female); Person_8281(age=76,sex=female)"
843,E00013470,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 2",5,2,0,1,2,"Person_507(age=6,sex=female); Person_697(age=8,sex=female); Person_5191(age=37,sex=female); Person_7761(age=65,sex=female); Person_8069(age=71,sex=female)"
844,E00013471,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_1610(age=17,sex=male); Person_6908(age=55,sex=female); Person_8335(age=76,sex=male); Person_8135(age=71,sex=male)"
845,E00013471,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_513(age=6,sex=female); Person_4862(age=35,sex=male); Person_8196(age=72,sex=male); Person_8233(age=74,sex=male)"
846,E00013471,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_1218(age=12,sex=male); Person_5298(age=38,sex=female); Person_7762(age=65,sex=female); Person_8285(age=76,sex=female)"
847,E00013471,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 1",3,1,0,1,1,"Person_177(age=2,sex=female); Person_3478(age=27,sex=female); Person_7763(age=65,sex=female)"
848,E00013471,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_699(age=8,sex=female); Person_4155(age=31,sex=female); Person_7880(age=67,sex=female); Person_5395(age=39,sex=male)"
849,E00013471,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_1426(age=15,sex=male); Person_6156(age=46,sex=male); Person_8134(age=71,sex=male); Person_5903(age=44,sex=female)"
850,E00013471,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 1",3,1,0,1,1,"Person_778(age=9,sex=female); Person_4450(age=32,sex=female); Person_7945(age=67,sex=male)"
851,E00013471,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 1, Old Adults: 2",5,2,0,1,2,"Person_512(age=6,sex=female); Person_1423(age=15,sex=male); Person_6631(age=51,sex=male); Person_8177(age=72,sex=female); Person_8416(age=81,sex=female)"
852,E00013472,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_740(age=8,sex=male); Person_4961(age=36,sex=female); Person_8286(age=76,sex=female); Person_6716(age=52,sex=female)"
853,E00013472,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_99(age=1,sex=male); Person_3481(age=27,sex=female); Person_8336(age=76,sex=male); Person_7947(age=67,sex=male)"
854,E00013473,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_62(age=1,sex=female); Person_4741(age=34,sex=male); Person_7765(age=65,sex=female); Person_7793(age=65,sex=male)"
855,E00013473,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 2",5,1,0,2,2,"Person_391(age=4,sex=male); Person_5577(age=41,sex=female); Person_8477(age=82,sex=female); Person_8289(age=76,sex=female); Person_6801(age=53,sex=female)"
856,E00013473,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 1",3,1,0,1,1,"Person_741(age=8,sex=male); Person_6638(age=51,sex=male); Person_8549(age=86,sex=male)"
857,E00013473,>=2 >=0 >=0 >=0,"Kids: 3, Young Adults: 0, Adults: 1, Old Adults: 2",6,3,0,1,2,"Person_985(age=11,sex=female); Person_433(age=5,sex=female); Person_4804(age=35,sex=female); Person_8138(age=71,sex=male); Person_984(age=11,sex=female); Person_7884(age=67,sex=female)"
858,E00013473,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 1, Old Adults: 2",7,4,0,1,2,"Person_104(age=1,sex=male); Person_345(age=4,sex=female); Person_6162(age=46,sex=male); Person_8234(age=74,sex=male); Person_634(age=7,sex=male); Person_184(age=2,sex=female); Person_8389(age=80,sex=female)"
859,E00013473,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 1, Old Adults: 1",6,4,0,1,1,"Person_1466(age=16,sex=female); Person_523(age=6,sex=female); Person_6878(age=54,sex=male); Person_8476(age=82,sex=female); Person_1467(age=16,sex=female); Person_1511(age=16,sex=male)"
860,E00013475,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_297(age=3,sex=male); Person_3348(age=26,sex=male); Person_7951(age=67,sex=male); Person_5579(age=41,sex=female)"
861,E00013477,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_435(age=5,sex=female); Person_5399(age=39,sex=male); Person_8493(age=84,sex=female); Person_8144(age=71,sex=male)"
862,E00013477,>=2 >=0 >=0 >=0,"Kids: 4, Young Adults: 0, Adults: 2, Old Adults: 2",8,4,0,2,2,"Person_394(age=4,sex=male); Person_298(age=3,sex=male); Person_4745(age=34,sex=male); Person_8368(age=77,sex=female); Person_192(age=2,sex=female); Person_910(age=10,sex=male); Person_8293(age=76,sex=female); Person_6345(age=49,sex=female)"
863,E00013477,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 2",6,2,0,2,2,"Person_875(age=10,sex=female); Person_20(age=0,sex=female); Person_6167(age=46,sex=male); Person_8342(age=76,sex=male); Person_8427(age=81,sex=female); Person_4807(age=35,sex=female)"
864,E00013478,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 2",4,1,0,1,2,"Person_115(age=1,sex=male); Person_4811(age=35,sex=female); Person_8296(age=76,sex=female); Person_8016(age=69,sex=male)"
865,E00013478,>=2 >=0 >=0 >=0,"Kids: 2, Young Adults: 0, Adults: 2, Old Adults: 1",5,2,0,2,1,"Person_834(age=9,sex=male); Person_1102(age=11,sex=male); Person_6913(age=55,sex=female); Person_8525(age=86,sex=female); Person_5987(age=45,sex=male)"
866,E00013478,>=2 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 1, Old Adults: 1",3,1,0,1,1,"Person_114(age=1,sex=male); Person_5401(age=39,sex=male); Person_8553(age=86,sex=male)"
867,E00013478,>=2 >=0 >=0 >=0,"Kids: 0, Young Adults: 0, Adults: 1, Old Adults: 2",3,0,0,1,2,"Person_3742(age=28,sex=male); Person_7889(age=67,sex=female); Person_7770(age=65,sex=female)"
868,E00013480,1 >=0 >=0 >=0,"Kids: 1, Young Adults: 0, Adults: 2, Old Adults: 1",4,1,0,2,1,"Person_1572(age=17,sex=female); Person_6916(age=55,sex=female); Person_8347(age=76,sex=male); Person_7584(age=61,sex=male)"
