person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,employee_count,industry_code,sizeband
20941,female,29,household,1 >=0 2 0,E00183264,comp_13898,company,19,M,10-19
20946,female,29,household,1 >=0 2 0,E00183278,comp_14144,company,10,J,10-19
20947,female,29,household,0 0 1 0,E00183281,comp_14365,company,89,P,50-294
20948,female,29,household,1 >=0 >=0 >=0,E00183281,comp_14384,company,10,Q,10-19
20950,female,29,household,0 0 2 0,E00183289,comp_14469,company,5,F,5-9
20953,female,29,household,>=2 >=0 2 0,E00183289,comp_14164,company,49,M,20-49
20957,male,29,household,0 0 1 0,E00062058,comp_10870,company,20,Q,20-49
20958,male,29,household,>=2 >=0 2 0,E00062058,comp_11171,company,4,I,0-4
20959,male,29,household,0 0 2 0,E00062058,comp_11094,company,4,G,0-4
20960,male,29,household,0 0 1 0,E00062061,comp_10581,company,338,G,250+
20961,male,29,household,0 0 1 0,E00062061,comp_10580,company,341,F,250+
20962,male,29,household,>=2 >=0 1 0,E00062066,comp_10657,company,4,M,0-4
20963,male,29,household,0 0 1 0,E00062067,comp_10853,company,317,P,250+
20964,male,29,household,0 0 2 0,E00062068,comp_10799,company,4,O,0-4
20965,male,29,household,>=2 >=0 2 0,E00062068,comp_10618,company,10,K,10-19
20966,male,29,household,0 0 2 0,E00062069,comp_10555,company,253,N,250+
20967,male,29,household,0 0 2 0,E00062069,comp_10959,company,391,C,250+
20968,male,29,household,0 0 1 0,E00062070,comp_10638,company,4,L,0-4
20969,male,29,household,0 0 2 0,E00062070,comp_10943,company,4,Other,0-4
20970,male,29,household,0 0 2 0,E00062070,comp_11009,company,283,F,250+
20971,male,29,household,1 >=0 1 0,E00062070,comp_10554,company,4,M,0-4
20972,male,29,household,0 0 1 0,E00062309,comp_11009,company,283,F,250+
20973,male,29,household,0 >=0 >=0 >=0,E00062309,comp_10724,company,4,N,0-4
20975,male,29,household,0 0 2 0,E00062311,comp_10559,company,874,Q,250+
20976,male,29,household,>=2 >=0 2 0,E00062311,comp_10567,company,173,Other,50-294
20977,male,29,household,0 0 1 0,E00062312,comp_10818,company,4,O,0-4
20978,male,29,household,0 0 1 0,E00062312,comp_11009,company,283,F,250+
20979,male,29,household,0 0 1 0,E00062313,comp_10788,company,4,O,0-4
20980,male,29,household,0 0 1 0,E00062314,comp_11020,company,4,G,0-4
20981,male,29,household,0 >=0 >=0 >=0,E00062315,comp_11106,company,320,H,250+
20982,male,29,household,>=2 >=0 2 0,E00062315,comp_10862,company,20,Q,20-49
20984,male,29,household,0 0 1 0,E00062317,comp_10696,company,4,N,0-4
20985,male,29,household,0 0 1 0,E00062318,comp_10886,company,10,Q,10-19
20986,male,29,household,>=2 >=0 2 0,E00062319,comp_10658,company,4,M,0-4
20987,male,29,household,0 0 2 0,E00062321,comp_10871,company,20,Q,20-49
20988,male,29,household,>=2 >=0 2 0,E00062322,comp_10863,company,20,Q,20-49
20990,male,29,household,1 >=0 2 0,E00062322,comp_10853,company,317,P,250+
20991,male,29,household,1 >=0 2 0,E00062323,comp_10862,company,20,Q,20-49
20993,male,29,household,0 >=0 >=0 >=0,E00062324,comp_10583,company,350,H,250+
20994,male,29,household,0 >=0 >=0 >=0,E00062358,comp_10656,company,4,M,0-4
20995,male,29,household,0 0 2 0,E00062359,comp_11172,company,4,I,0-4
20996,male,29,household,0 0 1 0,E00062359,comp_10884,company,10,Q,10-19
20997,male,29,household,1 >=0 2 0,E00062359,comp_10887,company,10,Q,10-19
20998,male,29,household,1 >=0 1 0,E00062360,comp_10695,company,4,N,0-4
20999,male,29,household,0 0 1 0,E00062361,comp_10958,company,7,B,5-9
21000,male,29,household,1 >=0 2 0,E00062362,comp_10555,company,253,N,250+
21001,male,29,household,0 0 1 0,E00062363,comp_10920,company,4,Other,0-4
21002,male,29,household,0 0 2 0,E00062363,comp_11099,company,4,G,0-4
21003,male,29,household,0 0 2 0,E00062364,comp_10866,company,20,Q,20-49
21005,male,29,household,0 0 2 0,E00062367,comp_11032,company,4,G,0-4
21006,male,29,household,0 0 1 0,E00062367,comp_10862,company,20,Q,20-49
21007,male,29,household,0 0 1 0,E00062368,comp_10585,company,406,I,250+
21008,male,29,household,1 >=0 2 0,E00062369,comp_10831,company,4,O,0-4
21009,male,29,household,0 0 2 0,E00062371,comp_13936,company,4,O,0-4
21011,male,29,household,0 0 2 0,E00062373,comp_10737,company,4,N,0-4
21012,male,29,household,>=2 >=0 1 0,E00062375,comp_11009,company,283,F,250+
21014,male,29,household,0 0 2 0,E00062377,comp_11045,company,4,G,0-4
21015,male,29,household,0 0 2 0,E00062378,comp_10892,company,10,Q,10-19
21017,male,29,household,0 0 2 0,E00104960,comp_14351,company,4,O,0-4
21021,male,29,household,0 0 2 0,E00104961,comp_14492,company,4,G,0-4
21022,male,29,household,0 0 1 0,E00104961,comp_14365,company,89,P,50-294
21024,male,29,household,>=2 >=0 1 0,E00104962,comp_14164,company,49,M,20-49
21025,male,29,household,0 0 1 0,E00104963,comp_14043,company,4,C,0-4
21026,male,29,household,0 0 1 0,E00104963,comp_14142,company,117,J,50-294
21027,male,29,household,0 0 1 0,E00104963,comp_14154,company,105,K,50-294
21028,male,29,household,0 0 2 0,E00104966,comp_14376,company,204,Q,50-294
21029,male,29,household,>=2 >=0 2 0,E00104966,comp_14156,company,75,L,50-294
21033,male,29,household,0 0 2 0,E00105054,comp_14154,company,105,K,50-294
21035,male,29,household,0 0 2 0,E00105056,comp_14353,company,4,O,0-4
21036,male,29,household,>=2 >=0 2 0,E00105059,comp_14140,company,17,A,10-19
21037,male,29,household,0 0 1 0,E00105061,comp_14179,company,4,M,0-4
21038,male,29,household,1 >=0 1 0,E00105077,comp_14379,company,20,Q,20-49
21039,male,29,household,0 0 2 0,E00105078,comp_14468,company,130,F,50-294
21040,male,29,household,0 0 1 0,E00105078,comp_14426,company,95,C,50-294
21041,male,29,household,0 0 2 0,E00105079,comp_14140,company,17,A,10-19
21044,male,29,household,0 0 2 0,E00105080,comp_14377,company,203,Q,50-294
21046,male,29,household,>=2 >=0 2 0,E00105080,comp_14490,company,4,G,0-4
21049,male,29,household,1 >=0 1 0,E00105104,comp_14208,company,4,N,0-4
21051,male,29,household,0 0 2 0,E00105106,comp_14518,company,36,I,20-49
21054,male,29,household,0 0 2 0,E00105109,comp_14170,company,19,M,10-19
21055,male,29,household,0 >=0 >=0 >=0,E00105109,comp_14403,company,144,Other,50-294
21057,male,29,household,>=2 >=0 2 0,E00105183,comp_13949,company,4,O,0-4
21058,male,29,household,0 0 2 0,E00105183,comp_14403,company,144,Other,50-294
21059,male,29,household,0 0 2 0,E00105184,comp_14366,company,89,P,50-294
21060,male,29,household,0 0 1 0,E00105184,comp_14499,company,4,G,0-4
21061,male,29,household,0 0 1 0,E00105186,comp_14367,company,88,P,50-294
21062,male,29,household,1 >=0 1 0,E00105186,comp_14511,company,34,H,20-49
21063,male,29,household,>=2 >=0 2 0,E00105186,comp_14375,company,204,Q,50-294
21064,male,29,household,0 0 1 0,E00171797,comp_14426,company,95,C,50-294
21067,male,29,household,0 0 2 0,E00171828,comp_14392,company,5,Q,5-9
21070,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14088,company,4,I,0-4
21071,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14047,company,4,D,0-4
21073,male,29,household,0 >=0 >=0 >=0,E00171869,comp_13898,company,19,M,10-19
21076,male,29,household,0 0 1 0,E00171869,comp_14428,company,95,C,50-294
21077,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14054,company,81,F,50-294
21078,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14365,company,89,P,50-294
21079,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14366,company,89,P,50-294
21080,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14516,company,36,I,20-49
21081,male,29,household,0 >=0 >=0 >=0,E00171869,comp_13876,company,74,J,50-294
21083,male,29,household,0 0 1 0,E00171869,comp_14377,company,203,Q,50-294
21084,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14202,company,4,N,0-4
21085,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14140,company,17,A,10-19
21086,male,29,household,0 >=0 >=0 >=0,E00171869,comp_14074,company,4,G,0-4
21087,male,29,household,0 0 2 0,E00171870,comp_13876,company,74,J,50-294
21088,male,29,household,0 0 2 0,E00171953,comp_14273,company,4,O,0-4
21089,male,29,household,0 0 2 0,E00183224,comp_14428,company,95,C,50-294
21090,male,29,household,0 0 1 0,E00183228,comp_14072,company,4,G,0-4
21091,male,29,household,0 0 2 0,E00183236,comp_14375,company,204,Q,50-294
21092,male,29,household,0 0 2 0,E00183240,comp_14428,company,95,C,50-294
21094,male,29,household,0 0 2 0,E00183247,comp_14367,company,88,P,50-294
21097,male,29,household,0 0 2 0,E00183254,comp_14156,company,75,L,50-294
21101,male,29,household,0 0 2 0,E00183264,comp_14518,company,36,I,20-49
21102,male,29,household,0 0 2 0,E00183264,comp_14167,company,19,M,10-19
21103,male,29,household,0 0 2 0,E00183277,comp_14375,company,204,Q,50-294
21106,male,29,household,1 >=0 1 0,E00183281,comp_14187,company,4,M,0-4
21107,male,29,household,0 0 2 0,E00183281,comp_14154,company,105,K,50-294
21109,male,29,household,>=2 >=0 2 0,E00183289,comp_14054,company,81,F,50-294
21113,male,29,household,>=2 >=0 1 0,E00183289,comp_14428,company,95,C,50-294
21114,male,29,household,0 >=0 >=0 >=0,E00183295,comp_14403,company,144,Other,50-294
21115,male,29,household,0 >=0 >=0 >=0,E00183295,comp_14471,company,5,F,5-9
21117,male,29,household,0 0 1 0,E00183308,comp_14046,company,4,D,0-4
21119,male,29,household,0 0 1 0,E00183315,comp_14403,company,144,Other,50-294
21121,female,30,household,1 >=0 2 0,E00062058,comp_14468,company,130,F,50-294
21122,female,30,household,0 0 2 0,E00062058,comp_14422,company,4,B,0-4
21123,female,30,household,0 0 2 0,E00062061,comp_10789,company,4,O,0-4
21124,female,30,household,0 0 2 0,E00062061,comp_11214,company,4,I,0-4
21125,female,30,household,0 0 1 0,E00062066,comp_11192,company,4,I,0-4
21126,female,30,household,0 0 1 0,E00062066,comp_10558,company,385,P,250+
21128,female,30,household,0 0 2 0,E00062068,comp_10587,company,4,I,0-4
21129,female,30,household,0 0 2 0,E00062068,comp_10830,company,4,O,0-4
21130,female,30,household,0 0 1 0,E00062069,comp_10709,company,4,N,0-4
21131,female,30,household,0 0 2 0,E00062070,comp_10604,company,4,J,0-4
21132,female,30,household,0 0 1 0,E00062070,comp_11009,company,283,F,250+
21133,female,30,household,0 0 2 0,E00062070,comp_14032,company,4,Other,0-4
21134,female,30,household,0 >=0 >=0 >=0,E00062309,comp_10562,company,20,Q,20-49
21135,female,30,household,0 0 1 0,E00062309,comp_10960,company,5,C,5-9
21136,female,30,household,0 >=0 >=0 >=0,E00062310,comp_10853,company,317,P,250+
21137,female,30,household,0 0 1 0,E00062310,comp_10999,company,5,E,5-9
21138,female,30,household,0 0 2 0,E00062311,comp_10561,company,20,Q,20-49
21139,female,30,household,0 0 1 0,E00062312,comp_10652,company,4,M,0-4
21141,female,30,household,0 0 2 0,E00062314,comp_11106,company,320,H,250+
21142,female,30,household,0 0 2 0,E00062314,comp_11106,company,320,H,250+
21144,female,30,household,1 >=0 2 0,E00062315,comp_10745,company,4,N,0-4
21145,female,30,household,0 0 1 0,E00062316,comp_10869,company,20,Q,20-49
21146,female,30,household,1 >=0 2 0,E00062317,comp_10846,company,4,O,0-4
21147,female,30,household,0 0 2 0,E00062318,comp_10883,company,10,Q,10-19
21148,female,30,household,0 0 2 0,E00062318,comp_10558,company,385,P,250+
21149,female,30,household,0 0 2 0,E00062319,comp_10853,company,317,P,250+
21150,female,30,household,1 >=0 2 0,E00062320,comp_11009,company,283,F,250+
21151,female,30,household,0 0 1 0,E00062321,comp_10581,company,338,G,250+
21152,female,30,household,0 0 1 0,E00062321,comp_14375,company,204,Q,50-294
21153,female,30,household,0 0 1 0,E00062321,comp_10873,company,20,Q,20-49
21154,female,30,household,0 0 2 0,E00062322,comp_11111,company,4,H,0-4
21155,female,30,household,>=2 >=0 2 0,E00062322,comp_10867,company,20,Q,20-49
21156,female,30,household,0 0 2 0,E00062322,comp_10583,company,350,H,250+
21158,female,30,household,0 0 2 0,E00062323,comp_10558,company,385,P,250+
21159,female,30,household,0 0 1 0,E00062323,comp_10581,company,338,G,250+
21160,female,30,household,0 0 2 0,E00062324,comp_11206,company,4,I,0-4
21161,female,30,household,>=2 >=0 2 0,E00062324,comp_10581,company,338,G,250+
21162,female,30,household,>=2 >=0 2 0,E00062324,comp_10555,company,253,N,250+
21163,female,30,household,0 0 2 0,E00062358,comp_10581,company,338,G,250+
21164,female,30,household,0 0 1 0,E00062358,comp_10573,company,444,C,250+
21165,female,30,household,0 0 2 0,E00062359,comp_10619,company,5,K,5-9
21166,female,30,household,0 0 2 0,E00062360,comp_10592,company,49,J,20-49
21167,female,30,household,>=2 >=0 2 0,E00062361,comp_10732,company,4,N,0-4
21168,female,30,household,0 0 2 0,E00062362,comp_11173,company,4,I,0-4
21169,female,30,household,0 0 2 0,E00062362,comp_11009,company,283,F,250+
21171,female,30,household,0 0 2 0,E00062364,comp_10557,company,383,O,250+
21172,female,30,household,0 0 2 0,E00062365,comp_14154,company,105,K,50-294
21173,female,30,household,>=2 >=0 2 0,E00062365,comp_11009,company,283,F,250+
21174,female,30,household,0 0 2 0,E00062366,comp_10573,company,444,C,250+
21175,female,30,household,0 0 1 0,E00062367,comp_10959,company,391,C,250+
21176,female,30,household,0 0 1 0,E00062368,comp_10590,company,49,J,20-49
21177,female,30,household,1 >=0 2 0,E00062369,comp_10882,company,10,Q,10-19
21178,female,30,household,0 0 1 0,E00062369,comp_10839,company,4,O,0-4
21179,female,30,household,1 >=0 2 0,E00062370,comp_11106,company,320,H,250+
21180,female,30,household,1 >=0 1 0,E00062371,comp_10548,company,236,J,50-294
21181,female,30,household,0 0 1 0,E00062371,comp_10851,company,4,O,0-4
21182,female,30,household,1 >=0 1 0,E00062371,comp_10555,company,253,N,250+
21183,female,30,household,0 0 2 0,E00062372,comp_10552,company,203,M,50-294
21185,female,30,household,0 0 2 0,E00062375,comp_10806,company,4,O,0-4
21186,female,30,household,0 0 2 0,E00062375,comp_10889,company,10,Q,10-19
21187,female,30,household,0 0 1 0,E00062376,comp_11049,company,4,G,0-4
21189,female,30,household,1 >=0 1 0,E00062376,comp_10581,company,338,G,250+
21190,female,30,household,1 >=0 >=0 >=0,E00062378,comp_11042,company,4,G,0-4
21191,female,30,household,1 >=0 1 0,E00104959,comp_14480,company,5,G,5-9
21192,female,30,household,0 0 2 0,E00104959,comp_14430,company,10,C,10-19
21194,female,30,household,0 0 2 0,E00104959,comp_14375,company,204,Q,50-294
21195,female,30,household,0 0 2 0,E00104960,comp_14468,company,130,F,50-294
21196,female,30,household,1 >=0 2 0,E00104960,comp_14183,company,4,M,0-4
21200,female,30,household,0 0 1 0,E00104961,comp_13928,company,4,N,0-4
21201,female,30,household,0 0 1 0,E00104961,comp_14290,company,4,O,0-4
21203,female,30,household,0 >=0 >=0 >=0,E00104962,comp_14371,company,5,P,5-9
21204,female,30,household,0 0 2 0,E00104963,comp_14203,company,4,N,0-4
21205,female,30,household,0 0 2 0,E00104963,comp_14073,company,4,G,0-4
21209,female,30,household,0 0 1 0,E00105051,comp_14304,company,4,O,0-4
21210,female,30,household,0 0 2 0,E00105051,comp_14461,company,5,E,5-9
21212,female,30,household,0 >=0 >=0 >=0,E00105053,comp_14513,company,33,H,20-49
21214,female,30,household,1 >=0 1 0,E00105054,comp_14392,company,5,Q,5-9
21215,female,30,household,0 >=0 >=0 >=0,E00105055,comp_13884,company,4,K,0-4
21216,female,30,household,0 0 1 0,E00105058,comp_14427,company,95,C,50-294
21217,female,30,household,0 0 1 0,E00105077,comp_10950,company,4,Other,0-4
21219,female,30,household,0 0 2 0,E00105101,comp_11009,company,283,F,250+
21221,female,30,household,0 0 1 0,E00105102,comp_14389,company,5,Q,5-9
21222,female,30,household,>=2 >=0 2 0,E00105104,comp_13958,company,200,P,50-294
21224,female,30,household,0 0 2 0,E00105106,comp_14494,company,4,G,0-4
21225,female,30,household,1 >=0 2 0,E00105108,comp_14163,company,49,M,20-49
21227,female,30,household,0 0 1 0,E00105109,comp_14142,company,117,J,50-294
21228,female,30,household,0 0 2 0,E00105183,comp_14151,company,4,J,0-4
21229,female,30,household,0 0 1 0,E00105183,comp_14375,company,204,Q,50-294
21230,female,30,household,0 0 1 0,E00105184,comp_14375,company,204,Q,50-294
21231,female,30,household,0 0 2 0,E00171797,comp_13893,company,4,L,0-4
21233,female,30,household,0 0 2 0,E00171834,comp_14394,company,5,Q,5-9
21235,female,30,household,1 >=0 2 0,E00171870,comp_14163,company,49,M,20-49
21236,female,30,household,0 0 1 0,E00183228,comp_14364,company,999,P,250+
21238,female,30,household,0 0 2 0,E00183254,comp_14426,company,95,C,50-294
21239,female,30,household,0 0 2 0,E00183254,comp_10552,company,203,M,50-294
21240,female,30,household,1 >=0 2 0,E00183254,comp_14301,company,4,O,0-4
21241,female,30,household,1 >=0 2 0,E00183254,comp_13985,company,4,Q,0-4
21243,female,30,household,>=2 >=0 2 0,E00183254,comp_14042,company,52,C,50-294
21245,female,30,household,0 0 2 0,E00183264,comp_14368,company,20,P,20-49
21246,female,30,household,0 0 2 0,E00183264,comp_14493,company,4,G,0-4
21247,female,30,household,>=2 >=0 2 0,E00183264,comp_14365,company,89,P,50-294
21250,female,30,household,>=2 >=0 2 0,E00183264,comp_14376,company,204,Q,50-294
21252,female,30,household,0 0 2 0,E00183278,comp_14143,company,10,J,10-19
21253,female,30,household,1 >=0 1 0,E00183278,comp_14377,company,203,Q,50-294
21257,female,30,household,>=2 >=0 1 0,E00183281,comp_11133,company,4,I,0-4
21258,female,30,household,0 0 2 0,E00183281,comp_14366,company,89,P,50-294
21260,female,30,household,0 0 1 0,E00183289,comp_14054,company,81,F,50-294
21262,female,30,household,0 0 1 0,E00183308,comp_14389,company,5,Q,5-9
21263,male,30,household,0 0 1 0,E00062058,comp_10856,company,20,P,20-49
21264,male,30,household,0 0 1 0,E00062058,comp_10555,company,253,N,250+
21265,male,30,household,0 0 1 0,E00062058,comp_10809,company,4,O,0-4
21266,male,30,household,0 0 2 0,E00062061,comp_10701,company,4,N,0-4
21267,male,30,household,0 0 2 0,E00062061,comp_10555,company,253,N,250+
21268,male,30,household,0 0 1 0,E00062061,comp_11106,company,320,H,250+
21269,male,30,household,1 >=0 2 0,E00062061,comp_10581,company,338,G,250+
21270,male,30,household,0 0 1 0,E00062066,comp_10594,company,9,J,5-9
21271,male,30,household,0 0 1 0,E00062067,comp_10958,company,7,B,5-9
21272,male,30,household,0 0 1 0,E00062067,comp_10680,company,4,M,0-4
21273,male,30,household,0 0 1 0,E00062067,comp_10720,company,4,N,0-4
21274,male,30,household,0 0 2 0,E00062068,comp_10853,company,317,P,250+
21275,male,30,household,0 0 1 0,E00062068,comp_10887,company,10,Q,10-19
21276,male,30,household,0 0 1 0,E00062069,comp_10581,company,338,G,250+
21277,male,30,household,0 0 1 0,E00062069,comp_10873,company,20,Q,20-49
21278,male,30,household,0 0 2 0,E00062070,comp_13911,company,4,M,0-4
