person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,Gender,NumberOfBoys,NumberOfGirls,NumberOfPupils,SchoolCapacity,StatutoryHighAge,StatutoryLowAge,is_residence
1201,male,4,household,>=2 >=0 2 0,E00105107,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1202,male,4,household,>=2 >=0 2 0,E00105108,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1203,male,4,household,>=2 >=0 2 0,E00105108,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1204,male,4,household,>=2 >=0 2 0,E00105108,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1205,male,4,household,>=2 >=0 2 0,E00105109,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1206,male,4,household,>=2 >=0 1 0,E00105109,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1207,male,4,household,>=2 >=0 2 0,E00105183,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1208,male,4,household,>=2 >=0 2 0,E00105184,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1209,male,4,household,1 >=0 2 0,E00171797,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1210,male,4,household,>=2 >=0 2 0,E00171828,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1211,male,4,household,>=2 >=0 >=0 >=0,E00171870,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1212,male,4,household,1 >=0 2 0,E00171953,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1213,male,4,household,1 >=0 2 0,E00171953,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1214,male,4,household,>=2 >=0 2 0,E00183224,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1215,male,4,household,1 >=0 2 0,E00183236,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1216,male,4,household,1 >=0 2 0,E00183236,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1224,male,4,household,>=2 >=0 1 0,E00183264,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1225,male,4,household,1 >=0 1 0,E00183264,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1226,male,4,household,>=2 >=0 2 0,E00183264,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1227,male,4,household,>=2 >=0 2 0,E00183273,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1228,male,4,household,>=2 >=0 2 0,E00183277,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1229,male,4,household,>=2 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1230,male,4,household,>=2 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1231,male,4,household,>=2 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1232,male,4,household,1 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1233,male,4,household,>=2 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1234,male,4,household,>=2 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1240,male,4,household,1 >=0 2 0,E00183289,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1241,male,4,household,>=2 >=0 2 0,E00183308,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1242,male,4,household,1 >=0 2 0,E00183308,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1243,female,5,household,1 >=0 1 0,E00062061,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1244,female,5,household,1 >=0 2 0,E00062069,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1245,female,5,household,>=2 >=0 2 0,E00062070,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1246,female,5,household,>=2 >=0 2 0,E00062070,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1247,female,5,household,1 >=0 2 0,E00062309,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1248,female,5,household,1 >=0 1 0,E00062309,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1249,female,5,household,>=2 >=0 1 0,E00062310,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1250,female,5,household,>=2 >=0 2 0,E00062311,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1251,female,5,household,1 >=0 2 0,E00062313,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1252,female,5,household,1 >=0 1 0,E00062314,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1253,female,5,household,1 >=0 2 0,E00062314,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1254,female,5,household,>=2 >=0 >=0 >=0,E00062315,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1255,female,5,household,>=2 >=0 2 0,E00062315,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1256,female,5,household,>=2 >=0 2 0,E00062317,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1257,female,5,household,>=2 >=0 2 0,E00062319,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1258,female,5,household,>=2 >=0 1 0,E00062320,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1259,female,5,household,>=2 >=0 2 0,E00062320,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1260,female,5,household,>=2 >=0 2 0,E00062321,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1261,female,5,household,>=2 >=0 2 0,E00062321,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1262,female,5,household,>=2 >=0 1 0,E00062321,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1263,female,5,household,1 >=0 1 0,E00062321,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1264,female,5,household,>=2 >=0 >=0 >=0,E00062322,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1265,female,5,household,>=2 >=0 >=0 >=0,E00062324,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1266,female,5,household,>=2 >=0 >=0 >=0,E00062324,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1267,female,5,household,>=2 >=0 2 0,E00062358,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1268,female,5,household,>=2 >=0 2 0,E00062358,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1269,female,5,household,>=2 >=0 1 0,E00062359,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1270,female,5,household,1 >=0 2 0,E00062360,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1271,female,5,household,>=2 >=0 2 0,E00062362,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1272,female,5,household,1 >=0 1 0,E00062363,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1273,female,5,household,>=2 >=0 1 0,E00062366,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1274,female,5,household,1 >=0 2 0,E00062367,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1275,female,5,household,>=2 >=0 2 0,E00062367,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1276,female,5,household,1 >=0 >=0 >=0,E00062368,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1277,female,5,household,>=2 >=0 2 0,E00062368,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1278,female,5,household,1 >=0 2 0,E00062370,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1279,female,5,household,>=2 >=0 2 0,E00062371,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1280,female,5,household,1 >=0 >=0 >=0,E00062372,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1281,female,5,household,1 >=0 2 0,E00062373,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1282,female,5,household,1 >=0 2 0,E00062374,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1283,female,5,household,>=2 >=0 1 0,E00062375,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1284,female,5,household,>=2 >=0 2 0,E00062375,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1285,female,5,household,>=2 >=0 2 0,E00062378,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1286,female,5,household,>=2 >=0 2 0,E00104959,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1287,female,5,household,>=2 >=0 2 0,E00104959,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1288,female,5,household,>=2 >=0 2 0,E00104960,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1289,female,5,household,>=2 >=0 2 0,E00104960,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1290,female,5,household,>=2 >=0 2 0,E00104961,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1291,female,5,household,>=2 >=0 1 0,E00104961,Neville's Cross Primary School and Nursery,school,Mixed,145.0,144.0,289.0,297.0,11.0,3.0,False
1292,female,5,household,>=2 >=0 1 0,E00104962,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1293,female,5,household,>=2 >=0 2 0,E00104963,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1294,female,5,household,1 >=0 1 0,E00104963,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1295,female,5,household,>=2 >=0 2 0,E00104966,Neville's Cross Primary School and Nursery,school,Mixed,145.0,144.0,289.0,297.0,11.0,3.0,False
1296,female,5,household,>=2 >=0 2 0,E00105048,Neville's Cross Primary School and Nursery,school,Mixed,145.0,144.0,289.0,297.0,11.0,3.0,False
1297,female,5,household,>=2 >=0 2 0,E00105049,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1298,female,5,household,>=2 >=0 2 0,E00105049,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
1299,female,5,household,>=2 >=0 2 0,E00105051,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1300,female,5,household,>=2 >=0 2 0,E00105056,Neville's Cross Primary School and Nursery,school,Mixed,145.0,144.0,289.0,297.0,11.0,3.0,False
1301,female,5,household,>=2 >=0 2 0,E00105056,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
1302,female,5,household,>=2 >=0 2 0,E00105058,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1303,female,5,household,>=2 >=0 2 0,E00105059,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1304,female,5,household,1 >=0 2 0,E00105077,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1305,female,5,household,>=2 >=0 2 0,E00105101,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1306,female,5,household,>=2 >=0 2 0,E00105104,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1307,female,5,household,>=2 >=0 2 0,E00105104,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1308,female,5,household,>=2 >=0 2 0,E00105106,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1309,female,5,household,>=2 >=0 1 0,E00105106,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1310,female,5,household,1 >=0 2 0,E00105107,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1311,female,5,household,>=2 >=0 2 0,E00105107,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1312,female,5,household,>=2 >=0 2 0,E00105108,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1313,female,5,household,>=2 >=0 2 0,E00105109,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1314,female,5,household,>=2 >=0 2 0,E00105109,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1315,female,5,household,>=2 >=0 2 0,E00105183,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
1316,female,5,household,>=2 >=0 2 0,E00105183,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
1317,female,5,household,>=2 >=0 2 0,E00171870,Durham Trinity School & Sports College,school,Mixed,180.0,72.0,252.0,252.0,19.0,2.0,False
1318,female,5,household,>=2 >=0 1 0,E00171953,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
1319,female,5,household,>=2 >=0 1 0,E00171953,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
1320,female,5,household,1 >=0 1 0,E00183236,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1321,female,5,household,>=2 >=0 2 0,E00183236,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
1322,female,5,household,>=2 >=0 2 0,E00183240,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1323,female,5,household,>=2 >=0 2 0,E00183254,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
1324,female,5,household,1 >=0 >=0 >=0,E00183254,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1325,female,5,household,>=2 >=0 1 0,E00183264,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1326,female,5,household,>=2 >=0 2 0,E00183264,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1327,female,5,household,>=2 >=0 2 0,E00183264,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1328,female,5,household,>=2 >=0 2 0,E00183277,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1329,female,5,household,>=2 >=0 2 0,E00183278,Durham Cathedral Schools Foundation,school,Mixed,460.0,280.0,740.0,847.0,18.0,3.0,False
1330,female,5,household,>=2 >=0 >=0 >=0,E00183278,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
1331,female,5,household,>=2 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1332,female,5,household,>=2 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1333,female,5,household,1 >=0 2 0,E00183278,St Margaret's Church of England Primary School,school,Mixed,179.0,223.0,402.0,420.0,11.0,4.0,False
1334,female,5,household,>=2 >=0 >=0 >=0,E00183278,St Oswald's Church of England Aided Primary and Nursery School,school,Mixed,69.0,65.0,134.0,140.0,11.0,3.0,False
1335,female,5,household,>=2 >=0 >=0 >=0,E00183281,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1336,female,5,household,>=2 >=0 2 0,E00183281,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1337,female,5,household,>=2 >=0 1 0,E00183281,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
1338,female,5,household,>=2 >=0 2 0,E00183281,Langley Moor Nursery School,school,Mixed,30.0,30.0,60.0,60.0,5.0,2.0,False
1339,female,5,household,>=2 >=0 2 0,E00183281,Langley Moor Primary School,school,Mixed,96.0,98.0,194.0,210.0,11.0,4.0,False
1340,female,5,household,>=2 >=0 2 0,E00183289,Neville's Cross Primary School and Nursery,school,Mixed,145.0,144.0,289.0,297.0,11.0,3.0,False
1341,female,5,household,>=2 >=0 2 0,E00183308,Durham High School,school,Girls,0.0,730.0,730.0,730.0,18.0,3.0,False
1342,male,5,household,>=2 >=0 2 0,E00062061,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1343,male,5,household,>=2 >=0 1 0,E00062066,Corporation Road Community Primary School,school,Mixed,147.0,147.0,294.0,352.0,11.0,3.0,False
1344,male,5,household,>=2 >=0 1 0,E00062070,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1345,male,5,household,1 >=0 2 0,E00062309,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1346,male,5,household,1 >=0 2 0,E00062309,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1347,male,5,household,>=2 >=0 2 0,E00062310,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1348,male,5,household,>=2 >=0 2 0,E00062310,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1349,male,5,household,>=2 >=0 2 0,E00062311,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1350,male,5,household,>=2 >=0 >=0 >=0,E00062311,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1351,male,5,household,>=2 >=0 1 0,E00062312,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1352,male,5,household,1 >=0 1 0,E00062313,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1353,male,5,household,>=2 >=0 1 0,E00062314,Borough Road Nursery School,school,Mixed,49.0,48.0,97.0,97.0,5.0,2.0,False
1354,male,5,household,1 >=0 2 0,E00062314,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1355,male,5,household,>=2 >=0 1 0,E00062314,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1356,male,5,household,>=2 >=0 2 0,E00062315,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1357,male,5,household,>=2 >=0 2 0,E00062315,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
1358,male,5,household,1 >=0 2 0,E00062317,Browney Primary Academy,school,Mixed,92.0,92.0,184.0,126.0,11.0,4.0,False
1359,male,5,household,1 >=0 2 0,E00062318,George Dent Nursery School,school,Mixed,50.0,55.0,105.0,105.0,5.0,2.0,False
1360,male,5,household,>=2 >=0 2 0,E00062321,Reid Street Primary School,school,Mixed,178.0,208.0,386.0,420.0,11.0,4.0,False
