person_id,person_sex,person_age,residence_type,residence_original_pattern,residence_geo_unit,venue_name,venue_type,is_residence,n_students
8482,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8483,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8484,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8485,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8486,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8487,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8488,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8489,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8490,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8491,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8492,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8493,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8494,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8495,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8496,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8497,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8498,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8499,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8500,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8502,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8503,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8504,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8505,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8506,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8507,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8508,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8509,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8510,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8511,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8512,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8513,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8514,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8516,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8517,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8518,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8519,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8520,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8521,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8522,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8523,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8524,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8525,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8526,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8527,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8528,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8529,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8530,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8531,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8532,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8533,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8534,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8535,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8536,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8537,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8538,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8539,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8540,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8541,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8542,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8543,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8544,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8545,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8546,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8547,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8548,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8549,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8550,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8551,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8552,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8553,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8554,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8555,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8556,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8557,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8558,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8559,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8560,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8561,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8562,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8563,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8564,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8565,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8566,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8567,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8568,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8569,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8570,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8571,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8572,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8573,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8574,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8575,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8576,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8577,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8578,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8579,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8580,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8581,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8582,female,19,student_dorms,,E00183308,Durham University,university,False,19025
8583,female,19,student_dorms,,E00183308,Durham University,university,False,19025
